RiskScore,TotalDebtToIncomeRatio,MonthlyIncome,AnnualIncome,InterestRate,LoanAmount,BaseInterestRate,NetWorth,LoanDuration,MonthlyLoanPayment,TotalAssets,DebtToIncomeRatio
53.0,0.4237018272454278,2528.833333333333,30346,0.2969716629449396,23652,0.305152,6190,84,671.4713041324794,10846,0.2668659223738267
46.0,0.1875795297360228,9008.5,108102,0.2165101718418481,41058,0.218558,58263,48,1285.8101936269616,135619,0.237185374274572
54.0,0.1513739911727079,4328.916666666667,51947,0.2745241687699542,15270,0.26727,62100,96,394.2853932873881,68239,0.1248818423037001
54.0,0.5524320016224689,2716.1666666666665,32594,0.1875018947336226,26622,0.213622,69880,36,972.4973884068958,122260,0.3648665454031485
60.0,1.762541585259061,1250.0,29282,0.2143431082349421,48115,0.224615,23101,48,1501.176981573826,37289,0.4462622560452642
69.0,0.3607392468836625,4538.416666666667,54461,0.2595701198501552,28420,0.24092,89307,60,850.1850103775956,93754,0.1337736255642698
56.0,0.4343691235275703,2954.0,35448,0.2258974929352971,33466,0.243966,49113,48,1065.1263909004426,55917,0.30750196862907
54.0,0.2073591036822319,3989.3333333333335,47872,0.196546414073322,15011,0.185511,74177,36,555.2245842896508,83841,0.4290520060165546
49.0,0.0753926168396283,9147.833333333334,109774,0.3189072,10756,0.265756,54981,120,298.6790934127802,114303,0.3208461144634717
52.0,0.5224335705756837,2692.6666666666665,32312,0.2481069685975462,29676,0.223176,10575,60,867.7394610367909,15324,0.3287903754863034
54.0,0.66930979650005,1806.25,21675,0.2671916321888615,24338,0.241338,43098,36,989.9408199282152,49658,0.2383606502997134
51.0,0.2514125406986284,1902.4166666666667,22829,0.2179347616197056,4451,0.216451,82860,72,111.2914076340825,84805,0.1645446724638241
39.2,0.0903982715581666,15890.166666666666,190682,0.2316295248074851,23421,0.278921,53481,60,662.4436014378607,75810,0.1409658846899824
52.0,0.1009532607871188,8189.083333333333,98269,0.2645822373567851,19580,0.26058,175002,120,465.7146653574483,220143,0.3064847015382321
51.0,0.2872595141040156,5570.666666666667,66848,0.2180094683530357,10409,0.207409,8819,12,973.2269999021032,83603,0.0683704511075197
56.0,0.9396944877984064,1250.0,15000,0.3354456,22538,0.279538,35069,48,858.6181097480079,57164,0.2006122419239305
56.0,0.7041726158043051,1882.9166666666667,22595,0.2327824157850639,31636,0.237636,87913,60,896.8983545081895,150638,0.405191556157798
49.0,0.3452700131748762,6063.916666666667,72767,0.2041274666991306,32688,0.213688,16563,36,1221.6885873913511,27036,0.0648527226076348
46.400000000000006,0.180024271012153,6845.416666666667,82145,0.1819884836851308,16860,0.17986,76053,24,843.3411451911094,109166,0.4208596370865378
49.0,1.1997781846057831,3094.4166666666665,37133,0.2501592144040135,31747,0.243747,175217,12,3017.613610747212,263659,0.1229478546433581
49.0,1.141913183840639,1942.0,23304,0.2100714127702859,49699,0.230199,308210,36,1872.5954030185203,429498,0.2213884254697163
61.0,0.1551922485172185,7810.25,93723,0.2138389354541617,27763,0.262763,36667,60,757.0902589816063,78826,0.3553845371103831
40.8,0.0581902357032306,11680.583333333334,140167,0.3054763362533833,14038,0.2915379999999999,84898,108,382.69589731789466,88569,0.1252276062775859
60.0,0.2659233387563867,5606.083333333333,67273,0.2355696295770673,32534,0.254534,40898,72,847.7883973465338,56536,0.5140446533755585
54.0,0.7662776298213776,2470.0,29640,0.2168366829093043,22011,0.215511,3223,48,689.7057456588026,30472,0.4167006515308434
40.8,0.1354135925989995,10590.166666666666,127082,0.2839198431459208,28263,0.254263,11885,36,1175.0525145555046,39721,0.3236072842631085
55.0,0.4990672097951465,3111.5,37338,0.3501336685772314,32870,0.32937,6155,60,1166.8476232775984,18469,0.2663861996113379
56.0,0.1133544097459164,9156.333333333334,109876,0.2760438290639473,20300,0.2357999999999999,60388,48,702.9107604368602,84115,0.4853588172955463
46.400000000000006,0.3117418108963893,4052.5833333333335,48631,0.1812066150939112,22602,0.221602,18592,48,665.359667141859,27799,0.3919334529558673
42.400000000000006,0.1019582221902734,10404.666666666666,124856,0.2216450159561496,18447,0.255947,65548,48,582.8413158157314,96080,0.4097885684095676
49.0,0.4442415677654799,3115.25,37383,0.3269309509995921,23824,0.273324,69487,120,675.9235439814113,81668,0.3502321555993983
67.0,0.4346905644459974,2566.5,30798,0.2273674311432497,10693,0.252693,38484,96,242.6333336506522,55778,0.1170288908512964
41.0,0.1781898658179012,8498.833333333334,101986,0.2669392306997009,56166,0.279166,72647,120,1345.405971275373,90497,0.1878037046948198
54.0,0.2764557835487054,4670.083333333333,56041,0.304860557843339,23573,0.285073,4560,96,658.0715471544169,30563,0.2126384108462375
50.0,0.3593351006281709,3817.6666666666665,45812,0.2428329810563677,31864,0.235364,38346,48,1043.8216358314803,40839,0.095054856579481
53.0,0.5325580395475292,2473.75,29685,0.2184643373679743,18503,0.243003,136608,48,581.4154503307005,170377,0.3046412192221948
51.0,0.6037063007511171,1926.5,23118,0.2636827817160774,18850,0.23385,49473,24,1019.040188397027,60589,0.1558861595394812
53.0,0.3581992311907482,2663.1666666666665,31958,0.2270194270892192,25052,0.264052,46862,60,701.9442525328277,57215,0.1490731472924278
54.0,0.2903642041192872,5271.75,63261,0.2702016,22168,0.2251679999999999,4940,24,1205.7274930658525,14655,0.3195831743537104
61.0,0.360589875166902,3062.9166666666665,36755,0.2524122856400537,23750,0.2462499999999999,4483,60,700.4567384799569,44143,0.507066429330162
47.0,0.2045615724004611,7361.666666666667,88340,0.2343622780632981,25115,0.202115,9361,36,977.9141088213948,9660,0.1277558540403198
50.0,0.2162954373711465,3886.1666666666665,46634,0.2213700867774265,20770,0.21727,14237,72,523.5601188638371,52936,0.1991223483430097
52.0,0.4690061322187449,13364.333333333334,160372,0.231019644805847,64286,0.214786,32415,12,6050.954286348714,54165,0.3560206101321819
59.0,0.9561643019195905,1994.6666666666667,23936,0.2237641578599391,32883,0.2363829999999999,46853,36,1262.2290608956098,69189,0.6769143237424893
38.400000000000006,0.1811118983426082,5577.25,66927,0.2127738834881942,29148,0.233648,28529,60,793.106335031312,35428,0.2261184745405355
41.6,0.1188132538767572,6438.416666666667,77261,0.2095751927269458,20606,0.2341059999999999,7165,60,556.9692339810118,6460,0.2403263774871879
56.0,0.1675496861374593,7194.583333333333,86335,0.1954587088105974,34564,0.196064,7136,48,1043.4501793897955,50458,0.2353383890909986
50.0,0.3544818718173441,3914.8333333333335,46978,0.1841301275832601,31511,0.2200109999999999,8855,36,1145.7374478529323,12545,0.1145795326130333
52.0,0.1600205154482047,8154.166666666667,97850,0.2438988540620764,25488,0.241988,10014,96,605.833953050569,22575,0.3069790713928234
62.0,0.5414824899344717,1598.6666666666667,19184,0.2290604006518607,16311,0.229811,7892,72,418.6500072419088,13378,0.4865053977722361
56.0,0.3332743683800572,5940.25,71283,0.2504779098191581,48148,0.249648,10312,48,1597.733066769635,55563,0.2862484020317248
57.0,0.3946688331863776,1971.4166666666667,23657,0.2554872371142275,18472,0.272472,47838,84,474.05671555751127,64077,0.2501347312203656
53.0,0.5175342296126443,2935.4166666666665,35225,0.2662735719020245,34367,0.292367,6330,36,1396.1786031754496,15226,0.2289914579139563
43.0,0.3179130791309692,4236.416666666667,50837,0.1723218331082248,21044,0.186044,147837,24,1042.812266981757,151779,0.0584972803007099
36.0,0.2023841672325992,5805.916666666667,69671,0.2094951114933154,13803,0.244303,202269,60,373.0256096052016,303607,0.1883311192184346
62.0,0.6985481496738923,1910.6666666666667,22928,0.2406688211099029,25157,0.232657,36896,60,724.6926646435836,63305,0.5726822301485311
38.400000000000006,0.2108962332440815,8478.5,101742,0.1660112,23514,0.207514,165817,24,1158.0837135599456,175313,0.2863422000057075
49.0,0.3319891446155085,6698.166666666667,80378,0.2245077512877119,22950,0.23245,9943,24,1195.7186221587783,26658,0.0304739623857753
55.0,0.2712779615938443,4579.166666666667,54950,0.1875858473796277,18400,0.1879,1176,36,672.2269991318122,12551,0.1679632318790202
58.0,0.8947887150139707,2054.4166666666665,24653,0.2633832044790544,43803,0.243803,52823,48,1485.2688492699515,61650,0.0671074862921695
33.6,0.1380279312016951,7965.583333333333,95587,0.2833230600337534,19231,0.264731,307044,84,528.4729883147029,325475,0.1099112587105093
55.0,0.283518353416243,5048.5,60582,0.2849428671437903,35863,0.278863,128387,60,1127.3424072219027,151738,0.2409277860388455
55.0,0.4021124155711256,4480.75,53769,0.2630197341052617,42888,0.244888,35346,60,1291.765206070321,71020,0.5041164913134031
58.0,0.3456121586277733,2526.1666666666665,30314,0.3065491862666438,23283,0.331783,5547,120,625.0739147201932,15929,0.5638575058979131
52.0,0.3359858620804029,4306.583333333333,51679,0.2109327618528314,25437,0.221437,188083,48,788.9511138710951,204246,0.3802963184837892
55.0,0.4665493140684927,2776.25,33315,0.2161774069125759,15457,0.192457,8884,36,587.2575331826529,90100,0.599810182857704
36.0,0.0690721854295187,8999.0,107988,0.2077816932493111,12889,0.202389,19059,48,397.5805966802391,41106,0.175443402500067
57.0,0.0747914005474498,7970.75,95649,0.3150374515175391,13626,0.282126,17585,96,390.14355591358617,25212,0.5387808668753347
54.0,0.2304097836699544,3557.583333333333,42691,0.2024584101680656,12418,0.224918,11532,60,330.70200622116874,13415,0.1160954927818473
55.0,0.907817147440953,3021.75,36261,0.2759836568439712,70787,0.313787,24516,72,2021.1964652796996,44411,0.0992250558363459
54.0,0.1512452330635283,5931.333333333333,71176,0.2473390026206093,26484,0.254984,25512,72,709.0858923774745,63937,0.3597900675841931
47.2,0.187453441380825,6480.583333333333,77767,0.1867170369447014,11324,0.190324,90863,12,1041.8076479885517,100617,0.34005512218891
53.0,0.6277863440786059,1724.0833333333333,20689,0.2134007192501569,11428,0.210428,2296,60,311.3559727201897,8449,0.3363633076185511
50.0,0.295683169333096,4315.666666666667,51788,0.2022121290833365,27526,0.193526,5699,36,1026.0699977851982,12597,0.3150852746239153
33.6,0.0384135541469603,22330.5,267966,0.1815641173150451,10731,0.1907309999999999,356675,36,388.79387087869753,404489,0.3261666212514911
49.0,0.467073599091042,4197.583333333333,50371,0.2469636,31303,0.205803,217930,36,1239.5803549845732,248715,0.2630127079393768
49.0,0.4543079643219632,4021.0,48252,0.2384752226687594,26840,0.26734,109387,48,872.772324538614,124276,0.2580373963898913
53.0,0.255095626769688,5552.833333333333,66634,0.2791332255080498,21306,0.268806,43917,48,741.5034995142825,46251,0.0497121935598215
38.400000000000006,0.2021119902257074,3754.75,45057,0.1677210755524047,12940,0.19894,81849,36,459.879995299975,96627,0.1314893162684444
38.400000000000006,0.05432886448393,7707.333333333333,92488,0.2137517557505465,7082,0.215082,36931,48,220.73066819914328,68410,0.0604060517511327
54.0,0.2569612796020675,4663.083333333333,55957,0.2146463423141272,22689,0.2056889999999999,15181,36,860.2318602244076,32040,0.4122216974535387
52.0,0.3035726115935004,7081.166666666667,84974,0.3344382134457838,51785,0.347285,3992,72,1674.6482581288417,10189,0.0825651879460601
42.0,0.5067101228461403,1962.4166666666667,23549,0.2136415042909503,24362,0.224862,107134,96,531.3763902419798,134823,0.1717421674764511
49.0,0.197676588187857,3664.5833333333335,43975,0.3537479911847469,7639,0.312639,84864,108,235.40233046341763,100915,0.1598627843825093
46.400000000000006,0.122300329881958,4549.916666666667,54599,0.2118004724130827,10815,0.205815,34841,36,408.4563092687524,38691,0.5022918715152314
58.0,0.7671856824553366,1495.3333333333333,17944,0.2240837274374491,17999,0.2324989999999999,26848,36,691.1983238315464,33499,0.4663528938910017
59.0,0.6702771880526741,2796.6666666666665,33560,0.2259670961297597,38248,0.239748,2784,36,1472.5418692539786,14505,0.4194391113413336
54.0,0.1500502586223499,5731.0,68772,0.2569109590921862,22772,0.272772,5540,96,560.9380321646873,49960,0.324935880106402
53.0,0.408757321261282,4790.0,57480,0.2490378167087348,36339,0.242339,41600,48,1202.9475688415412,57027,0.3985885973880657
52.0,0.3878484572492973,3165.0,37980,0.1960586554876695,11785,0.228785,19778,24,597.540367194026,57678,0.2927168597211884
55.0,0.1516710385900691,3790.75,45489,0.1979004607362924,12850,0.22135,10375,60,338.94698953530474,19846,0.3696291872581018
56.0,0.6245990762170567,2652.5,31830,0.1776126761382513,13725,0.180725,16623,12,1256.7490496657429,34194,0.2570947520730581
42.400000000000006,0.032475650461398,16278.416666666666,195341,0.1914348581114593,9863,0.193363,79998,48,295.652169731663,92668,0.3600337926854006
58.0,0.3310855887777221,4141.75,49701,0.2488877438532697,17815,0.241815,6638,36,707.2737373201307,6509,0.434945132815479
67.0,0.4010179149135277,4385.083333333333,52621,0.3016378568117954,44751,0.278751,19931,84,1284.4969750553948,49759,0.2746274544689797
49.0,0.7581776522975175,1776.4166666666667,21317,0.2125571208532565,28563,0.218563,53753,60,776.8394178355153,70016,0.2984103142939555
53.0,0.8281906185351123,2908.4166666666665,34901,0.2244733685077773,35441,0.241941,8928,36,1361.7233981244965,5831,0.2756346560132742
55.0,0.3917335329557056,2146.583333333333,25759,0.2005970039136256,9934,0.228434,9579,24,505.88867295050176,37121,0.2925269101891074
69.0,0.1181958438845264,6102.166666666667,73226,0.1922142598533147,6779,0.188779,85751,36,249.2507386906945,197182,0.2192168710748181
60.0,0.3380276203877848,4353.833333333333,52246,0.1406431566739595,26158,0.167658,72276,24,1256.7159212316835,86469,0.4399598118979792
52.0,0.8228898026345443,2454.833333333333,29458,0.2143941425783093,29535,0.194535,42723,24,1524.057317167367,52913,0.2543628171736858
63.0,0.3272162208712934,3050.083333333333,36601,0.1820425467942235,8193,0.199693,8419,36,297.03674167585086,26140,0.1879292213749525
55.0,0.5864708618338467,2239.9166666666665,26879,0.2350760736671125,23365,0.2293649999999999,1921,36,910.6458579359968,45835,0.2932775251393844
53.0,0.4739883461362061,5342.916666666667,64115,0.3173433511920448,53712,0.317712,45977,36,2331.4802343769047,63197,0.2830946572366988
53.0,0.1543560800864378,6511.083333333333,78133,0.266168276184207,12219,0.258219,20462,84,322.0253004494708,35806,0.3097000017135233
58.0,0.2182449590256807,5252.0,63024,0.2298326852257324,20199,0.217199,9228,48,647.2225248028752,59975,0.4536834845501711
32.800000000000004,0.1245181560970458,7475.166666666667,89702,0.2256162956292303,12728,0.197228,103014,36,489.793969851434,131494,0.1426642185018496
53.0,0.1858282393472407,5721.083333333333,68653,0.2417648280348417,26641,0.232641,13618,60,769.1388429921764,32349,0.3180179505044753
58.0,0.5038595854577751,2195.9166666666665,26351,0.2409526095085729,14623,0.222623,64240,36,574.4336613664858,107392,0.71167610776456
48.0,0.3271157386073816,8258.666666666666,99104,0.2763538554733373,67791,0.258291,225356,48,2348.5398465788285,247188,0.254777282520757
55.0,0.1803176911453825,5028.666666666667,60344,0.2627163736091839,18795,0.285795,76667,60,565.7575628730805,80786,0.7955079379044995
57.0,0.641002153559602,1250.0,15000,0.3071517681892778,17386,0.303386,7990,48,633.2526919495025,24558,0.291673507177681
60.0,0.3541673885667328,3766.6666666666665,45200,0.2480031429680521,10605,0.237605,197396,60,310.03049693469364,211035,0.2436333750672456
54.0,0.3971660681489686,1629.25,19551,0.1882014524131905,13702,0.204702,15034,60,354.08281653170707,32840,0.2051262475851381
43.2,0.1339161203156514,5430.333333333333,65164,0.2188495488155167,11331,0.239831,23136,60,312.20917202075924,28377,0.3907165175921346
64.0,0.4740841195492143,3088.333333333333,37060,0.2325503309506862,31907,0.237407,5423,48,1027.1297892078237,2370,0.3087368122464538
49.0,0.2807912065883394,4203.166666666667,50438,0.1931632,23454,0.241454,130064,84,511.212239825222,195562,0.3035112270336858
44.0,0.1102980029416132,13147.666666666666,157772,0.2334307630010808,29906,0.2439059999999999,23935,48,964.1613766753508,35192,0.2511289669820819
38.400000000000006,0.2155631017276311,8994.5,107934,0.2462487597227282,25274,0.219274,278946,36,999.8823184891788,286173,0.0784754904900825
49.0,0.8402813899710879,2911.0,34932,0.2471212621890852,38008,0.220008,387154,24,2023.0591262058367,396991,0.3239847608693543
33.6,0.182474685613793,5314.0,63768,0.2322372798126886,22708,0.205208,165758,36,881.6704793516961,190412,0.182170100004666
42.400000000000006,0.1356629982461283,10982.083333333334,212635,0.1992595218427906,10959,0.196459,30809,36,406.8623519888358,46294,0.1423424730203689
56.0,0.8574439837572363,1417.9166666666667,17015,0.2570676097805094,10285,0.2232849999999999,6629,36,412.7841153024481,38497,0.3314818474758595
39.2,0.1364111844593712,7818.0,93816,0.2164964705387348,27789,0.247289,51043,72,692.4626401033645,55783,0.238848922167641
38.400000000000006,0.1594955362969967,3892.5,46710,0.1718342442528816,8892,0.175892,64092,36,317.8363750360598,78068,0.2160743390710427
59.0,0.5493240074715174,2171.4166666666665,26057,0.2439201138704362,22169,0.2451689999999999,38181,60,642.8113052237775,42313,0.3799939039635853
49.0,0.1861145643681338,10527.416666666666,126329,0.277357923088961,23802,0.2533019999999999,58933,60,737.3055668384981,79190,0.1479172979476466
70.0,0.2684635476986356,3449.6666666666665,41396,0.2154705000094149,21406,0.224406,18863,72,532.10975171106,36950,0.0882211154899847
50.0,0.3094055472120467,2879.833333333333,34558,0.2152562754583074,12916,0.195916,169853,24,667.0364083794925,181577,0.2761706830933349
52.0,0.4786683696994188,3393.25,40719,0.2247358576123343,19077,0.189077,159631,36,733.2414454825529,201595,0.5414395938976916
44.0,0.1043681678606075,6966.0,83592,0.203183626125497,11477,0.234477,72405,72,277.02865731699234,95358,0.4970027833030398
52.0,0.1969371685792986,6346.75,76161,0.2379067721187433,23181,0.233681,8266,36,906.9109746806636,70892,0.2392371712389606
48.0,0.8308270663459315,2124.5,25494,0.2201646509187866,35684,0.222684,126926,36,1363.0921024519314,129972,0.0696948838053469
55.0,0.2367488674270371,4489.5,53874,0.2477046430225217,26579,0.254579,48217,48,877.8840403136834,71273,0.1552819314481711
63.0,0.3565448156149561,3699.0,44388,0.2134812505766332,24670,0.25417,41146,36,933.8592729597228,44863,0.5285684443035289
58.0,0.1289391199884701,7318.083333333333,87817,0.2771039999999999,11420,0.23092,40247,36,470.5872250022903,59198,0.5285066037746233
52.0,0.9013140659255392,3643.5,43722,0.2515668,50139,0.209639,40301,24,2679.9377991997026,55145,0.3121128809135732
63.0,0.1632781906808746,9065.583333333334,108787,0.2485749365508126,31508,0.246008,9787,48,1042.2120441333595,30860,0.1461556195102746
56.0,0.1954990838234126,7155.416666666667,85865,0.249342159248159,41004,0.2275039999999999,15963,72,1102.8774027081104,27247,0.5039872012927488
54.0,0.8832747525809934,2970.0,35640,0.1869814613693374,21468,0.187468,4200,12,1975.3260151655504,19833,0.3120064312244599
41.6,0.1025724832493149,4659.0,55908,0.2084464954558703,9860,0.23186,29154,60,265.8851994585581,46685,0.2504969498008461
58.0,0.1823247604421955,5498.5,65982,0.2494739145415299,20210,0.22521,5586,48,669.512695291412,21306,0.5258710103388134
56.0,0.3033954438100695,2504.75,30057,0.2662268876088925,16210,0.2792099999999999,34611,72,452.9297378832716,50946,0.382500152823402
50.0,0.3665516379157888,4167.583333333333,78903,0.1877851598725787,9871,0.176371,82358,12,908.634496983876,106327,0.2951505276660808
51.0,0.2314286142078032,4342.583333333333,52111,0.1777706809991183,13842,0.185342,78147,48,404.99804291523617,88858,0.3708074507494251
52.0,0.4497551464893291,1846.0833333333333,22153,0.1797776554956272,18253,0.2182529999999999,2409,60,463.2854800148423,23736,0.1287480604375059
68.0,0.7111318961370845,1250.0,15000,0.2715419987391474,7768,0.271268,8869,60,237.9148701713556,24288,0.3272312702331886
36.8,0.0482257648435762,18697.83333333333,224374,0.2258244612315937,23853,0.209853,1064,60,666.7173134177146,22708,0.0913212699154561
58.0,0.2890168722671027,4078.5833333333335,48943,0.285633568761753,27417,0.284917,417934,96,728.7793982807342,454519,0.5162491547356513
57.0,0.3361265324903674,3315.083333333333,39781,0.2445918262473298,16444,0.245944,20648,48,540.2874657499425,27193,0.3084471566166123
60.0,0.4803322730746188,2118.583333333333,25423,0.2132544603895645,23594,0.239094,40305,60,642.6239481980028,59606,0.4166933712944489
68.0,1.348166162682507,2301.6666666666665,27620,0.3159298565504624,56522,0.295022,2016,36,2449.0291177742365,16883,0.2015475035328438
50.400000000000006,0.043529153615045,15033.5,180402,0.2818622875407715,10420,0.27242,72152,72,301.3955308717792,88671,0.3641143299057555
40.0,0.0872610012092905,14247.416666666666,170969,0.2031619060364331,22592,0.215092,51902,36,843.2438429792661,67191,0.3011754372945335
56.0,0.3503184290710477,1626.0833333333333,19513,0.2663729621056647,8899,0.286899,4928,84,234.6469588719462,23671,0.3476444195816359
37.6,0.1474101132188922,5145.75,61749,0.2000040808982019,11033,0.200033,98369,24,561.5355900961148,107959,0.1048750295287469
37.6,0.1102314673527446,13728.75,164745,0.1644875062868386,14546,0.160546,6557,24,715.3402574189937,25396,0.3227238208514686
54.0,0.2170976089893328,5225.083333333333,62701,0.2529867537791796,32608,0.255608,39378,72,884.3530984366797,57108,0.1155012881995689
39.2,0.0744970507250442,7809.666666666667,93716,0.1731832817474617,16809,0.192309,38861,48,487.797133812354,56111,0.3204198860534859
54.0,0.36364561948945,3820.3333333333335,45844,0.2734597076529694,34910,0.28491,42343,72,991.247481656196,49667,0.1441715463699823
50.0,0.1694381190584484,7310.333333333333,87724,0.2786616,31218,0.232218,14559,72,896.6491296902772,26690,0.3389393078822299
56.0,0.130776476132734,8318.083333333334,99817,0.2985467818035167,30020,0.30102,57001,96,824.8096265117599,72984,0.504330909130038
44.0,0.1306213855451931,6010.833333333333,72130,0.2319309964367498,9147,0.219647,44490,48,294.14337828123183,54778,0.2476955944870681
47.0,0.2564107836443164,2564.1666666666665,30770,0.1596464358351478,7057,0.177057,117629,60,171.47998439463453,128967,0.2145091754706857
63.0,0.23246534413646,2873.0,34476,0.2090346687331655,11433,0.211433,4425,72,279.8729337040498,23586,0.1084490191648763
58.0,0.1967883628418866,7272.0,87264,0.2674023759896717,38250,0.24625,75652,60,1162.0449745861995,109533,0.1868632001059968
34.4,0.2129601704501243,5390.5,64686,0.1234115738264444,18969,0.145969,73746,24,895.9617988113949,88511,0.2891544106315467
61.0,0.8723799445657292,2534.25,30411,0.2764019931056543,32480,0.30598,8365,24,1776.8288745156992,24995,0.1886576633044605
55.0,0.7091591027121145,1963.4166666666667,23561,0.2950113633576086,31650,0.28365,187687,84,894.3748015833442,207268,0.3811260775691235
51.0,1.1859616362087235,1807.0,21684,0.2927815903946077,48855,0.287855,10792,60,1559.0326766291637,41015,0.140181516757822
54.0,0.7266204159323824,2143.6666666666665,25724,0.2776268116059805,31473,0.259973,26139,48,1092.6319649537168,58871,0.1161497462714293
53.0,0.1361696164796839,3770.4166666666665,45245,0.2866844932508412,9937,0.272937,3701,60,313.4161914686084,7316,0.2532452838019031
51.0,0.3421732644812765,3898.4166666666665,46781,0.212598385413379,13238,0.195738,31558,24,681.9339571415496,38575,0.1261094880326526
57.0,0.2199219957980633,4016.75,48201,0.2623307336915568,24492,0.273992,9851,84,639.371676621871,11204,0.2140892003984522
59.0,0.3917670109506387,4376.916666666667,52523,0.3186521508017703,53685,0.300685,54264,120,1489.7315596800331,109389,0.6491179100604733
34.4,0.285350027911356,6646.5,79758,0.2080469057583177,42464,0.218964,411616,36,1595.578960512828,469175,0.2020232299627909
48.0,0.3068195702772006,2862.083333333333,34345,0.2283876964671945,10892,0.202892,43919,48,348.14317843087144,65684,0.1061877214786257
69.0,0.1267743097466465,10166.583333333334,121999,0.2881459064775279,37484,0.278484,28068,96,1002.8615845650946,37301,0.4235037819255869
50.0,2.098026293796916,1263.5833333333333,15163,0.2329677191362178,44364,0.2238639999999999,70714,24,2330.0310577368864,82810,0.0566146826232882
62.0,0.3550330165291864,4220.083333333333,50641,0.181747456699307,19461,0.187461,30045,36,705.2689158378773,39581,0.323687789865008
65.0,0.5183799603756029,2881.5,34578,0.3596784,33232,0.299732,97108,120,1025.7118558222996,147253,0.4229260414340368
66.0,0.5595988709422409,2335.25,28023,0.3303469509281865,34827,0.275327,322097,72,1116.803263367868,331776,0.024464836664249
49.0,1.094053571271908,1250.0,15000,0.2693658357685663,28480,0.23698,185898,60,868.5669640898851,198238,0.2077825606858374
40.8,0.21367734505147,8754.666666666666,105056,0.2286141837126817,30273,0.247773,28753,36,1169.6739301439366,54437,0.0356725562910468
39.2,0.2097692765124504,8309.5,99714,0.2110126217167578,12286,0.2202859999999999,22726,60,333.07780318020724,61933,0.1951201879036319
55.0,0.4020151969162199,5487.333333333333,65848,0.2000276254021365,37562,0.199562,2727,36,1395.9913905449373,9259,0.2255998288412472
54.0,0.3869423043674692,2323.6666666666665,27884,0.2383561715515893,21535,0.248535,32956,48,700.124934581876,59065,0.2933777060914503
54.0,0.5923108391995867,3561.1666666666665,42734,0.1842888279716021,34715,0.2052149999999999,10758,24,1740.3176168629282,21418,0.3340250908944304
36.0,0.3228444304449421,2795.583333333333,33547,0.1702904221345571,11314,0.194814,532753,36,403.538509011373,539657,0.1532671910384924
49.0,0.3604835868456972,4126.333333333333,49516,0.2606241385128196,36977,0.272977,115829,60,1108.4754405209617,135855,0.1646688504132611
48.0,0.1823831483576518,5970.583333333333,71647,0.2460155719649747,26478,0.271978,8816,120,594.9337858650565,5046,0.079437579126859
63.0,0.3712483688676475,3113.333333333333,37360,0.2439329665048606,27928,0.235428,7571,60,809.8199217412763,10627,0.0693389341791263
55.0,0.8899644491978794,1859.0,22308,0.2629339084318744,22287,0.248287,77984,36,901.443911058858,92403,0.4077800974612215
48.0,0.211818297883894,5417.583333333333,65011,0.2029585267536742,22377,0.218877,4166,60,596.5432803108195,84717,0.1714507733235898
52.0,0.2154630033082125,4311.083333333333,51733,0.222996322276139,20521,0.202021,2064,48,649.8789625119797,26599,0.2086150521236074
36.8,0.2414082023649691,5648.583333333333,67783,0.2586547842128931,16422,0.2264219999999999,378132,24,883.6143484087252,384629,0.2627024058829161
50.0,0.2772248674643776,6572.166666666667,78866,0.2576370587908639,37649,0.2676489999999999,5905,60,1121.968033120467,20278,0.138105463534732
59.0,0.3603096371907597,2697.333333333333,32368,0.2345118320409016,15012,0.243512,7430,48,484.8751947158759,22135,0.5213092749026103
49.0,0.1670895113895172,4931.75,59181,0.2551807599163835,15639,0.262139,48780,84,401.0436977952514,64240,0.1863769213070852
67.0,0.3845621373447521,3828.1666666666665,45938,0.3115703743976118,12041,0.277041,22714,60,398.1679554452684,42506,0.3435453765045287
50.0,0.1585611290473945,6238.916666666667,74867,0.2728548243043975,12361,0.287861,22744,108,308.2496706992743,128595,0.1329298585857921
44.8,0.1010984520587317,8015.666666666667,96188,0.1962940485303611,18998,0.219498,145987,48,574.3714922187738,151277,0.5295743896848943
52.0,0.6307925628527891,2645.75,31749,0.1740864,34608,0.217608,2022,36,1240.9194231677666,32845,0.3181947257004328
47.2,0.0656537640689251,14798.916666666666,177587,0.2252720255655054,25631,0.253131,12543,60,715.6045833090172,30143,0.3190108925856318
50.0,0.3319625488733541,5406.916666666667,64883,0.2978426844700207,50220,0.28722,7701,120,1315.8938382124863,31568,0.0660570281500654
52.0,1.1557226244686352,2077.1666666666665,24926,0.2040665991474433,22532,0.208532,5765,12,2091.6285114587663,20289,0.1443024634350191
50.0,1.9088473554086205,1571.0,18852,0.3424079314646159,45122,0.3096219999999999,183846,36,2021.799195346943,225873,0.0752934886515843
36.8,0.1231667058056517,9137.583333333334,109651,0.3140586108481232,25953,0.285953,210862,72,804.4460381912929,214332,0.0626014305714032
40.8,0.1450523902682195,8715.166666666666,104582,0.2349725250118121,31467,0.246967,2106,48,1017.1557565859111,21219,0.2110095051338543
42.400000000000006,0.0740026970103309,8462.0,101544,0.2069659659813365,10187,0.197687,30945,36,382.21082210142026,45635,0.3184994350251489
55.0,0.3540049559293914,2960.5,35526,0.2391621116020803,28414,0.272414,52502,60,816.0316720289634,86762,0.3087084681195841
